transaction_id,sku,quantity,unit_price,total_amount,sale_date,channel
536592-2570,21656,1,3.36,3.36,2010-01-12,online
536592-2571,21658,1,8.47,8.47,2010-01-12,online
536592-2572,21671,2,2.51,5.02,2010-01-12,online
536592-2573,21684,1,2.51,2.51,2010-01-12,online
536592-2574,21698,1,1.66,1.66,2010-01-12,online
536592-2575,21700,1,8.47,8.47,2010-01-12,online
536592-2576,21705,2,3.36,6.72,2010-01-12,online
536592-2577,21718,1,2.51,2.51,2010-01-12,online
536592-2578,21731,1,3.36,3.36,2010-01-12,online
536592-2579,21743,1,5.91,5.91,2010-01-12,online
536592-2580,21745,1,8.47,8.47,2010-01-12,online
536592-2581,21754,1,11.87,11.87,2010-01-12,online
536592-2582,21755,1,11.87,11.87,2010-01-12,online
536592-2583,21756,1,11.87,11.87,2010-01-12,online
536592-2584,21773,3,2.51,7.53,2010-01-12,online
536592-2585,21774,5,2.51,12.55,2010-01-12,online
536592-2586,21775,3,2.51,7.53,2010-01-12,online
536592-2587,21777,2,7.95,15.9,2010-01-12,online
536592-2588,21786,7,0.85,5.95,2010-01-12,online
536592-2589,21789,2,1.66,3.32,2010-01-12,online
536592-2590,21790,5,1.66,8.3,2010-01-12,online
536592-2591,21791,1,2.51,2.51,2010-01-12,online
536592-2592,21801,10,0.43,4.3,2010-01-12,online
536592-2593,21802,17,0.43,7.31,2010-01-12,online
536592-2594,21803,12,0.43,5.16,2010-01-12,online
536592-2595,21809,1,2.51,2.51,2010-01-12,online
536592-2596,21813,1,10.17,10.17,2010-01-12,online
536592-2597,21820,1,7.62,7.62,2010-01-12,online
536592-2598,21821,1,7.62,7.62,2010-01-12,online
536592-2599,21830,1,0.85,0.85,2010-01-12,online
536592-2600,21832,3,3.36,10.08,2010-01-12,online
536592-2601,21833,2,3.36,6.72,2010-01-12,online
536592-2602,21844,1,5.91,5.91,2010-01-12,online
536592-2603,21846,4,4.21,16.84,2010-01-12,online
536592-2604,21851,3,4.21,12.63,2010-01-12,online
536592-2605,21868,2,3.36,6.72,2010-01-12,online
536592-2606,21871,3,3.36,10.08,2010-01-12,online
536592-2607,21875,1,3.36,3.36,2010-01-12,online
536592-2608,21879,1,1.66,1.66,2010-01-12,online
536592-2609,21889,2,2.51,5.02,2010-01-12,online
536592-2610,21891,4,2.51,10.04,2010-01-12,online
536592-2611,21892,1,2.51,2.51,2010-01-12,online
536592-2612,21896,1,4.21,4.21,2010-01-12,online
536592-2613,21899,1,1.66,1.66,2010-01-12,online
536592-2614,21906,1,13.57,13.57,2010-01-12,online
536592-2615,21908,1,4.21,4.21,2010-01-12,online
536592-2616,21914,2,2.51,5.02,2010-01-12,online
536592-2617,21915,3,2.51,7.53,2010-01-12,online
536592-2618,21929,1,4.21,4.21,2010-01-12,online
536592-2619,21931,1,4.21,4.21,2010-01-12,online
536592-2620,21934,1,3.36,3.36,2010-01-12,online
536592-2621,21935,2,3.36,6.72,2010-01-12,online
536592-2622,21942,2,1.66,3.32,2010-01-12,online
536592-2623,21949,2,2.51,5.02,2010-01-12,online
536592-2624,21974,5,2.98,14.9,2010-01-12,online
536592-2625,21975,11,1.28,14.08,2010-01-12,online
536592-2626,21976,1,1.28,1.28,2010-01-12,online
536592-2627,21977,21,1.28,26.88,2010-01-12,online
536592-2628,21981,1,0.85,0.85,2010-01-12,online
536592-2629,21982,2,0.85,1.7,2010-01-12,online
536592-2630,21984,1,0.85,0.85,2010-01-12,online
536592-2631,21985,1,0.85,0.85,2010-01-12,online
536592-2632,21990,2,2.51,5.02,2010-01-12,online
536592-2633,21991,2,2.51,5.02,2010-01-12,online
536592-2634,21992,14,2.51,35.14,2010-01-12,online
536592-2635,21993,6,2.51,15.06,2010-01-12,online
536592-2636,22064,2,3.36,6.72,2010-01-12,online
536592-2637,22065,1,3.36,3.36,2010-01-12,online
536592-2638,22077,7,3.36,23.52,2010-01-12,online
536592-2639,22078,1,4.21,4.21,2010-01-12,online
536592-2640,22081,2,3.36,6.72,2010-01-12,online
536592-2641,22082,6,3.36,20.16,2010-01-12,online
536592-2642,22083,2,5.91,11.82,2010-01-12,online
536592-2643,22084,1,5.91,5.91,2010-01-12,online
536592-2644,22086,22,5.91,130.02,2010-01-12,online
536592-2645,22090,1,5.91,5.91,2010-01-12,online
536592-2646,22091,2,2.51,5.02,2010-01-12,online
536592-2647,22100,1,2.51,2.51,2010-01-12,online
536592-2648,22109,2,7.62,15.24,2010-01-12,online
536592-2649,22111,3,11.02,33.06,2010-01-12,online
536592-2650,22112,3,11.02,33.06,2010-01-12,online
536592-2651,22114,3,8.47,25.41,2010-01-12,online
536592-2652,22117,1,5.91,5.91,2010-01-12,online
536592-2653,22121,1,11.87,11.87,2010-01-12,online
536592-2654,22124,2,2.51,5.02,2010-01-12,online
536592-2655,22134,4,0.85,3.4,2010-01-12,online
536592-2656,22135,4,0.85,3.4,2010-01-12,online
536592-2657,22141,4,4.21,16.84,2010-01-12,online
536592-2658,22142,1,3.36,3.36,2010-01-12,online
536592-2659,22144,2,4.21,8.42,2010-01-12,online
536592-2660,22147,2,3.36,6.72,2010-01-12,online
536592-2661,22149,2,4.21,8.42,2010-01-12,online
536592-2662,22161,7,0.81,5.67,2010-01-12,online
536592-2663,22162,3,3.36,10.08,2010-01-12,online
536592-2664,22165,1,11.02,11.02,2010-01-12,online
536592-2665,22169,1,16.98,16.98,2010-01-12,online
536592-2666,22174,5,3.36,16.8,2010-01-12,online
536592-2667,22178,8,2.51,20.08,2010-01-12,online
536592-2668,22182,1,4.21,4.21,2010-01-12,online
536592-2669,22183,2,5.91,11.82,2010-01-12,online
536592-2670,22184,1,8.47,8.47,2010-01-12,online
536592-2671,22188,2,8.47,16.94,2010-01-12,online
536592-2672,22190,3,2.51,7.53,2010-01-12,online
536592-2673,22195,4,3.36,13.44,2010-01-12,online
536592-2674,22197,34,1.66,56.44,2010-01-12,online
536592-2675,22198,2,3.36,6.72,2010-01-12,online
536592-2676,22207,1,8.47,8.47,2010-01-12,online
536592-2677,22208,1,3.36,3.36,2010-01-12,online
536592-2678,22245,2,1.66,3.32,2010-01-12,online
536592-2679,22246,2,4.21,8.42,2010-01-12,online
536592-2680,22260,2,1.66,3.32,2010-01-12,online
536592-2681,22261,2,1.66,3.32,2010-01-12,online
536592-2682,22262,3,1.66,4.98,2010-01-12,online
536592-2683,22276,2,5.91,11.82,2010-01-12,online
536592-2684,22277,2,4.21,8.42,2010-01-12,online
536592-2685,22278,1,11.02,11.02,2010-01-12,online
536592-2686,22283,1,16.13,16.13,2010-01-12,online
536592-2687,22294,3,2.51,7.53,2010-01-12,online
536592-2688,22300,2,5.06,10.12,2010-01-12,online
536592-2689,22301,2,5.06,10.12,2010-01-12,online
536592-2690,22304,1,5.06,5.06,2010-01-12,online
536592-2691,22308,1,5.06,5.06,2010-01-12,online
536592-2692,22309,1,5.06,5.06,2010-01-12,online
536592-2693,22310,1,3.36,3.36,2010-01-12,online
536592-2694,22311,2,5.91,11.82,2010-01-12,online
536592-2695,22312,1,5.91,5.91,2010-01-12,online
536592-2696,22314,1,5.91,5.91,2010-01-12,online
536592-2697,22317,2,5.91,11.82,2010-01-12,online
536592-2698,22324,1,4.21,4.21,2010-01-12,online
536592-2699,22325,1,11.87,11.87,2010-01-12,online
536592-2700,22331,1,3.36,3.36,2010-01-12,online
536592-2701,22342,1,3.36,3.36,2010-01-12,online
536592-2702,22348,2,1.66,3.32,2010-01-12,online
536592-2703,22350,2,5.06,10.12,2010-01-12,online
536592-2704,22352,1,5.06,5.06,2010-01-12,online
536592-2705,22355,2,1.66,3.32,2010-01-12,online
536592-2706,22356,6,1.66,9.96,2010-01-12,online
536592-2707,22364,1,5.91,5.91,2010-01-12,online
536592-2708,22371,3,8.47,25.41,2010-01-12,online
536592-2709,22376,2,8.47,16.94,2010-01-12,online
536592-2710,22379,2,4.21,8.42,2010-01-12,online
536592-2711,22381,1,4.21,4.21,2010-01-12,online
536592-2712,22386,3,4.21,12.63,2010-01-12,online
536592-2713,22393,1,5.06,5.06,2010-01-12,online
536592-2714,22396,1,2.51,2.51,2010-01-12,online
536592-2715,22405,1,2.51,2.51,2010-01-12,online
536592-2716,22409,1,2.51,2.51,2010-01-12,online
536592-2717,22411,2,4.21,8.42,2010-01-12,online
536592-2718,22413,1,5.91,5.91,2010-01-12,online
536592-2719,22419,7,0.85,5.95,2010-01-12,online
536592-2720,22420,2,0.85,1.7,2010-01-12,online
536592-2721,22421,3,0.85,2.55,2010-01-12,online
536592-2722,22422,2,1.28,2.56,2010-01-12,online
536592-2723,22423,47,12.72,597.84,2010-01-12,online
536592-2724,22425,1,10.17,10.17,2010-01-12,online
536592-2725,22427,1,11.87,11.87,2010-01-12,online
536592-2726,22428,1,14.43,14.43,2010-01-12,online
536592-2727,22449,1,6.77,6.77,2010-01-12,online
536592-2728,22451,1,6.77,6.77,2010-01-12,online
536592-2729,22458,1,5.06,5.06,2010-01-12,online
536592-2730,22459,1,5.06,5.06,2010-01-12,online
536592-2731,22467,1,5.06,5.06,2010-01-12,online
536592-2732,22469,11,3.36,36.96,2010-01-12,online
536592-2733,22472,3,11.02,33.06,2010-01-12,online
536592-2734,22487,1,20.38,20.38,2010-01-12,online
536592-2735,22489,2,0.85,1.7,2010-01-12,online
536592-2736,22499,1,12.72,12.72,2010-01-12,online
536592-2737,22501,2,21.23,42.46,2010-01-12,online
536592-2738,22503,1,59.53,59.53,2010-01-12,online
536592-2739,22508,2,7.62,15.24,2010-01-12,online
536592-2740,22530,3,0.85,2.55,2010-01-12,online
536592-2741,22531,1,0.85,0.85,2010-01-12,online
536592-2742,22534,1,0.85,0.85,2010-01-12,online
536592-2743,22536,1,0.85,0.85,2010-01-12,online
536592-2744,22537,1,0.85,0.85,2010-01-12,online
536592-2745,22539,1,0.85,0.85,2010-01-12,online
536592-2746,22544,1,0.85,0.85,2010-01-12,online
536592-2747,22547,1,0.85,0.85,2010-01-12,online
536592-2748,22553,1,3.36,3.36,2010-01-12,online
536592-2749,22557,1,3.36,3.36,2010-01-12,online
536592-2750,22560,1,2.51,2.51,2010-01-12,online
536592-2751,22561,1,3.36,3.36,2010-01-12,online
536592-2752,22565,1,1.66,1.66,2010-01-12,online
536592-2753,22566,1,1.66,1.66,2010-01-12,online
536592-2754,22569,2,7.62,15.24,2010-01-12,online
536592-2755,22570,1,7.62,7.62,2010-01-12,online
536592-2756,22571,1,1.66,1.66,2010-01-12,online
536592-2757,22580,1,11.87,11.87,2010-01-12,online
536592-2758,22581,1,1.66,1.66,2010-01-12,online
536592-2759,22582,2,5.06,10.12,2010-01-12,online
536592-2760,22583,1,5.06,5.06,2010-01-12,online
536592-2761,22584,1,5.06,5.06,2010-01-12,online
536592-2762,22586,1,1.66,1.66,2010-01-12,online
536592-2763,22587,2,1.66,3.32,2010-01-12,online
536592-2764,22588,5,5.06,25.3,2010-01-12,online
536592-2765,22589,2,5.06,10.12,2010-01-12,online
536592-2766,22600,2,1.66,3.32,2010-01-12,online
536592-2767,22601,3,1.66,4.98,2010-01-12,online
536592-2768,22602,1,1.66,1.66,2010-01-12,online
536592-2769,22603,1,1.66,1.66,2010-01-12,online
536592-2770,22619,1,7.62,7.62,2010-01-12,online
536592-2771,22620,2,2.51,5.02,2010-01-12,online
536592-2772,22622,1,21.23,21.23,2010-01-12,online
536592-2773,22624,1,16.98,16.98,2010-01-12,online
536592-2774,22625,1,16.98,16.98,2010-01-12,online
536592-2775,22631,1,4.21,4.21,2010-01-12,online
536592-2776,22632,1,4.21,4.21,2010-01-12,online
536592-2777,22637,1,5.06,5.06,2010-01-12,online
536592-2778,22645,1,3.36,3.36,2010-01-12,online
536592-2779,22649,2,11.02,22.04,2010-01-12,online
536592-2780,22651,1,1.66,1.66,2010-01-12,online
536592-2781,22659,1,4.21,4.21,2010-01-12,online
536592-2782,22663,3,4.21,12.63,2010-01-12,online
536592-2783,22664,3,4.21,12.63,2010-01-12,online
536592-2784,22665,1,5.91,5.91,2010-01-12,online
536592-2785,22666,1,5.91,5.91,2010-01-12,online
536592-2786,22668,1,5.91,5.91,2010-01-12,online
536592-2787,22669,3,5.91,17.73,2010-01-12,online
536592-2788,22673,1,2.51,2.51,2010-01-12,online
536592-2789,22678,1,2.51,2.51,2010-01-12,online
536592-2790,22692,1,7.95,7.95,2010-01-12,online
536592-2791,22694,1,4.21,4.21,2010-01-12,online
536592-2792,22696,1,4.21,4.21,2010-01-12,online
536592-2793,22697,3,5.91,17.73,2010-01-12,online
536592-2794,22699,4,5.91,23.64,2010-01-12,online
536592-2795,22712,1,0.85,0.85,2010-01-12,online
536592-2796,22713,4,0.85,3.4,2010-01-12,online
536592-2797,22726,2,7.62,15.24,2010-01-12,online
536592-2798,22734,1,5.06,5.06,2010-01-12,online
536592-2799,22735,3,3.36,10.08,2010-01-12,online
536592-2800,22737,2,3.36,6.72,2010-01-12,online
536592-2801,22738,1,3.36,3.36,2010-01-12,online
536592-2802,22739,7,3.36,23.52,2010-01-12,online
536592-2803,22741,3,1.66,4.98,2010-01-12,online
536592-2804,22742,1,5.91,5.91,2010-01-12,online
536592-2805,22745,1,4.21,4.21,2010-01-12,online
536592-2806,22746,2,4.21,8.42,2010-01-12,online
536592-2807,22747,1,4.21,4.21,2010-01-12,online
536592-2808,22748,1,4.21,4.21,2010-01-12,online
536592-2809,22749,2,7.62,15.24,2010-01-12,online
536592-2810,22751,1,7.62,7.62,2010-01-12,online
536592-2811,22754,2,1.66,3.32,2010-01-12,online
536592-2812,22756,1,2.51,2.51,2010-01-12,online
536592-2813,22758,2,2.51,5.02,2010-01-12,online
536592-2814,22759,5,3.36,16.8,2010-01-12,online
536592-2815,22775,3,2.51,7.53,2010-01-12,online
536592-2816,22781,1,15.28,15.28,2010-01-12,online
536592-2817,22788,1,20.38,20.38,2010-01-12,online
536592-2818,22791,4,2.51,10.04,2010-01-12,online
536592-2819,22792,4,1.66,6.64,2010-01-12,online
536592-2820,22794,1,16.13,16.13,2010-01-12,online
536592-2821,22795,3,13.57,40.71,2010-01-12,online
536592-2822,22798,2,5.91,11.82,2010-01-12,online
536592-2823,22800,2,7.62,15.24,2010-01-12,online
536592-2824,22801,2,7.62,15.24,2010-01-12,online
536592-2825,22805,4,2.51,10.04,2010-01-12,online
536592-2826,22810,1,5.91,5.91,2010-01-12,online
536592-2827,22812,3,4.21,12.63,2010-01-12,online
536592-2828,22813,2,4.21,8.42,2010-01-12,online
536592-2829,22814,5,0.85,4.25,2010-01-12,online
536592-2830,22831,1,5.91,5.91,2010-01-12,online
536592-2831,22834,3,4.21,12.63,2010-01-12,online
536592-2832,22835,5,9.32,46.6,2010-01-12,online
536592-2833,22837,3,9.32,27.96,2010-01-12,online
536592-2834,22841,1,16.13,16.13,2010-01-12,online
536592-2835,22844,1,16.98,16.98,2010-01-12,online
536592-2836,22854,1,11.02,11.02,2010-01-12,online
536592-2837,22855,1,2.51,2.51,2010-01-12,online
536592-2838,22862,1,8.47,8.47,2010-01-12,online
536592-2839,22863,1,5.91,5.91,2010-01-12,online
536592-2840,22865,7,4.21,29.47,2010-01-12,online
536592-2841,22866,4,4.21,16.84,2010-01-12,online
536592-2842,22867,2,4.21,8.42,2010-01-12,online
536592-2843,22870,1,4.21,4.21,2010-01-12,online
536592-2844,22890,1,20.38,20.38,2010-01-12,online
536592-2845,22895,5,5.91,29.55,2010-01-12,online
536592-2846,22897,1,2.98,2.98,2010-01-12,online
536592-2847,22898,2,4.21,8.42,2010-01-12,online
536592-2848,22900,1,5.91,5.91,2010-01-12,online
536592-2849,22904,1,5.91,5.91,2010-01-12,online
536592-2850,22906,1,3.36,3.36,2010-01-12,online
536592-2851,22909,7,1.66,11.62,2010-01-12,online
536592-2852,22910,10,5.91,59.1,2010-01-12,online
536592-2853,22915,1,5.06,5.06,2010-01-12,online
536592-2854,22916,1,1.66,1.66,2010-01-12,online
536592-2855,22917,1,1.66,1.66,2010-01-12,online
536592-2856,22918,1,1.66,1.66,2010-01-12,online
536592-2857,22919,1,1.66,1.66,2010-01-12,online
536592-2858,22920,1,1.66,1.66,2010-01-12,online
536592-2859,22921,1,1.66,1.66,2010-01-12,online
536592-2860,22940,3,8.47,25.41,2010-01-12,online
536592-2861,22941,4,16.98,67.92,2010-01-12,online
536592-2862,22944,1,16.13,16.13,2010-01-12,online
536592-2863,22945,2,11.02,22.04,2010-01-12,online
536592-2864,22946,1,34,34,2010-01-12,online
536592-2865,22947,1,34,34,2010-01-12,online
536592-2866,22948,2,6.77,13.54,2010-01-12,online
536592-2867,22951,2,1.28,2.56,2010-01-12,online
536592-2868,22952,7,1.28,8.96,2010-01-12,online
536592-2869,22961,1,3.36,3.36,2010-01-12,online
536592-2870,22968,3,20.38,61.14,2010-01-12,online
536592-2871,22969,9,3.36,30.24,2010-01-12,online
536592-2872,22972,1,3.36,3.36,2010-01-12,online
536592-2873,22973,1,3.36,3.36,2010-01-12,online
536592-2874,22974,1,3.36,3.36,2010-01-12,online
536592-2875,22975,2,2.51,5.02,2010-01-12,online
536592-2876,22976,2,2.51,5.02,2010-01-12,online
536592-2877,22977,1,2.51,2.51,2010-01-12,online
536592-2878,22988,7,2.51,17.57,2010-01-12,online
536592-2879,35095A,1,0.84,0.84,2010-01-12,online
536592-2880,35471D,1,2.51,2.51,2010-01-12,online
536592-2881,35598B,1,6.77,6.77,2010-01-12,online
536592-2882,35599D,1,5.91,5.91,2010-01-12,online
536592-2883,35637A,1,19.53,19.53,2010-01-12,online
536592-2884,35916B,1,1.66,1.66,2010-01-12,online
536592-2885,35916C,1,1.66,1.66,2010-01-12,online
536592-2886,35957,5,1.66,8.3,2010-01-12,online
536592-2887,35961,4,1.66,6.64,2010-01-12,online
536592-2888,35964,1,1.66,1.66,2010-01-12,online
536592-2889,35965,4,3.36,13.44,2010-01-12,online
536592-2890,35967,3,1.66,4.98,2010-01-12,online
536592-2891,37370,1,16.13,16.13,2010-01-12,online
536592-2892,37444C,1,5.91,5.91,2010-01-12,online
536592-2893,37446,1,3.36,3.36,2010-01-12,online
536592-2894,37450,1,5.91,5.91,2010-01-12,online
536592-2895,37491A,1,3.36,3.36,2010-01-12,online
536592-2896,46775D,1,11.02,11.02,2010-01-12,online
536592-2897,46776B,1,4.21,4.21,2010-01-12,online
536592-2898,47563A,1,5.91,5.91,2010-01-12,online
536592-2899,47566B,1,8.47,8.47,2010-01-12,online
536592-2900,47567B,1,12.72,12.72,2010-01-12,online
536592-2901,47590A,1,11.02,11.02,2010-01-12,online
536592-2902,47590B,1,11.02,11.02,2010-01-12,online
536592-2903,47591B,22,1.66,36.52,2010-01-12,online
536592-2904,47591D,3,4.21,12.63,2010-01-12,online
536592-2905,47593B,3,0.85,2.55,2010-01-12,online
536592-2906,47594A,1,4.21,4.21,2010-01-12,online
536592-2907,47599A,1,4.21,4.21,2010-01-12,online
536592-2908,48111,1,14.43,14.43,2010-01-12,online
536592-2909,48138,1,14.43,14.43,2010-01-12,online
536592-2910,48187,1,14.43,14.43,2010-01-12,online
536592-2911,48194,1,14.43,14.43,2010-01-12,online
536592-2912,51014A,1,1.66,1.66,2010-01-12,online
536592-2913,51014C,1,1.66,1.66,2010-01-12,online
536592-2914,70006,2,3.36,6.72,2010-01-12,online
536592-2915,70007,1,3.36,3.36,2010-01-12,online
536592-2916,71477,1,6.77,6.77,2010-01-12,online
536592-2917,71496A,2,1.49,2.98,2010-01-12,online
536592-2918,72134,1,1.66,1.66,2010-01-12,online
536592-2919,72741,3,2.82,8.46,2010-01-12,online
536592-2920,72807A,1,8.47,8.47,2010-01-12,online
536592-2921,72816,5,2.51,12.55,2010-01-12,online
536592-2922,72817,1,1.66,1.66,2010-01-12,online
536592-2923,79067,1,8.47,8.47,2010-01-12,online
536592-2924,79302M,1,5.91,5.91,2010-01-12,online
536592-2925,79321,2,10.17,20.34,2010-01-12,online
536592-2926,82551,2,2.51,5.02,2010-01-12,online
536592-2927,82552,1,2.51,2.51,2010-01-12,online
536592-2928,82578,1,1.28,1.28,2010-01-12,online
536592-2929,82580,3,1.28,3.84,2010-01-12,online
536592-2930,82582,1,4.21,4.21,2010-01-12,online
536592-2931,82599,2,4.21,8.42,2010-01-12,online
536592-2932,82613B,1,2.51,2.51,2010-01-12,online
536592-2933,82613C,1,2.51,2.51,2010-01-12,online
536592-2934,82613D,3,2.51,7.53,2010-01-12,online
536592-2935,82616C,1,2.51,2.51,2010-01-12,online
536592-2936,84029E,1,7.62,7.62,2010-01-12,online
536592-2937,84029G,2,7.62,15.24,2010-01-12,online
536592-2938,84031B,1,4.21,4.21,2010-01-12,online
536592-2939,84032A,8,3.36,26.88,2010-01-12,online
536592-2940,84032B,1,3.36,3.36,2010-01-12,online
536592-2941,84086C,1,4.21,4.21,2010-01-12,online
536592-2942,84279P,1,8.47,8.47,2010-01-12,online
536592-2943,84347,1,5.06,5.06,2010-01-12,online
536592-2944,84375,1,4.21,4.21,2010-01-12,online
536592-2945,84378,1,2.51,2.51,2010-01-12,online
536592-2946,84380,1,2.51,2.51,2010-01-12,online
536592-2947,84459B,1,3.36,3.36,2010-01-12,online
536592-2948,84509A,2,7.62,15.24,2010-01-12,online
536592-2949,84510A,2,2.51,5.02,2010-01-12,online
536592-2950,84520B,2,1.66,3.32,2010-01-12,online
536592-2951,84536A,1,0.85,0.85,2010-01-12,online
536592-2952,84536B,1,0.85,0.85,2010-01-12,online
536592-2953,84559A,1,1.69,1.69,2010-01-12,online
536592-2954,84559B,1,1.69,1.69,2010-01-12,online
536592-2955,84580,2,4.21,8.42,2010-01-12,online
536592-2956,84596J,1,2.51,2.51,2010-01-12,online
536592-2957,84609,1,16.98,16.98,2010-01-12,online
536592-2958,84659A,3,2.51,7.53,2010-01-12,online
536592-2959,84663A,1,5.91,5.91,2010-01-12,online
536592-2960,84692,3,0.85,2.55,2010-01-12,online
536592-2961,84754,1,2.51,2.51,2010-01-12,online
536592-2962,84755,4,1.27,5.08,2010-01-12,online
536592-2963,84828,2,2.51,5.02,2010-01-12,online
536592-2964,84832,1,1.66,1.66,2010-01-12,online
536592-2965,84856L,1,11.87,11.87,2010-01-12,online
536592-2966,84879,8,3.19,25.52,2010-01-12,online
536592-2967,84912B,1,3.36,3.36,2010-01-12,online
536592-2968,84913B,2,3.36,6.72,2010-01-12,online
536592-2969,84915,2,4.21,8.42,2010-01-12,online
536592-2970,84923,1,4.21,4.21,2010-01-12,online
536592-2971,84946,28,2.51,70.28,2010-01-12,online
536592-2972,84950,18,0.99,17.82,2010-01-12,online
536592-2973,84969,1,8.47,8.47,2010-01-12,online
536592-2974,84970L,3,2.13,6.39,2010-01-12,online
536592-2975,84970S,1,2.13,2.13,2010-01-12,online
536592-2976,84971S,3,1.66,4.98,2010-01-12,online
536592-2977,84976,1,3.36,3.36,2010-01-12,online
536592-2978,84988,5,2.98,14.9,2010-01-12,online
536592-2979,84992,1,1.28,1.28,2010-01-12,online
536592-2980,85008,1,10.17,10.17,2010-01-12,online
536592-2981,85015,2,2.51,5.02,2010-01-12,online
536592-2982,85017A,1,0.85,0.85,2010-01-12,online
536592-2983,85017B,1,0.85,0.85,2010-01-12,online
536592-2984,85032D,4,1.66,6.64,2010-01-12,online
536592-2985,85040B,2,3.36,6.72,2010-01-12,online
536592-2986,85048,1,16.98,16.98,2010-01-12,online
536592-2987,85049A,3,2.51,7.53,2010-01-12,online
536592-2988,85049E,5,2.51,12.55,2010-01-12,online
536592-2989,85049G,1,2.51,2.51,2010-01-12,online
536592-2990,85053,1,4.21,4.21,2010-01-12,online
536592-2991,85064,1,11.02,11.02,2010-01-12,online
536592-2992,85099B,1,4.21,4.21,2010-01-12,online
536592-2993,85099F,1,4.21,4.21,2010-01-12,online
536592-2994,85114A,4,3.36,13.44,2010-01-12,online
536592-2995,85114B,1,3.36,3.36,2010-01-12,online
536592-2996,85114C,2,3.36,6.72,2010-01-12,online
536592-2997,85116,1,1.66,1.66,2010-01-12,online
536592-2998,85123A,9,5.91,53.19,2010-01-12,online
536592-2999,85131B,1,0.85,0.85,2010-01-12,online
536592-3000,85131D,1,0.85,0.85,2010-01-12,online
536592-3001,85132A,1,8.47,8.47,2010-01-12,online
536592-3002,85135B,1,8.47,8.47,2010-01-12,online
536592-3003,85136A,2,8.47,16.94,2010-01-12,online
536592-3004,85136C,1,8.47,8.47,2010-01-12,online
536592-3005,85150,1,5.06,5.06,2010-01-12,online
536592-3006,85170D,1,4.21,4.21,2010-01-12,online
536592-3007,85199L,1,1.28,1.28,2010-01-12,online
536592-3008,85212,4,1.66,6.64,2010-01-12,online
536592-3009,85227,2,1.66,3.32,2010-01-12,online
536592-3010,85231B,1,1.66,1.66,2010-01-12,online
536592-3011,85232B,1,4.95,4.95,2010-01-12,online
536592-3012,85232D,1,10.17,10.17,2010-01-12,online
536592-3013,90013B,1,4.24,4.24,2010-01-12,online
536592-3014,90018B,1,4.24,4.24,2010-01-12,online
536592-3015,90019B,1,5.51,5.51,2010-01-12,online
536592-3016,90024C,1,8.49,8.49,2010-01-12,online
536592-3017,90036F,1,8.07,8.07,2010-01-12,online
536592-3018,90040B,1,3.81,3.81,2010-01-12,online
536592-3019,90051,1,7.22,7.22,2010-01-12,online
536592-3020,90054,1,2.54,2.54,2010-01-12,online
536592-3021,90077,1,2.96,2.96,2010-01-12,online
536592-3022,90124B,1,10.17,10.17,2010-01-12,online
536592-3023,90134,1,2.96,2.96,2010-01-12,online
536592-3024,90138,1,5.51,5.51,2010-01-12,online
536592-3025,90161A,1,5.09,5.09,2010-01-12,online
536592-3026,90161B,2,5.09,10.18,2010-01-12,online
536592-3027,90166,1,4.24,4.24,2010-01-12,online
536592-3028,90173,1,3.81,3.81,2010-01-12,online
536592-3029,90177C,1,2.96,2.96,2010-01-12,online
536592-3030,90177E,1,2.96,2.96,2010-01-12,online
536592-3031,90181B,1,9.34,9.34,2010-01-12,online
536592-3032,90192,1,5.09,5.09,2010-01-12,online
536592-3033,90200C,1,4.24,4.24,2010-01-12,online
536592-3034,90206C,1,5.09,5.09,2010-01-12,online
536592-3035,90209C,1,2.11,2.11,2010-01-12,online
536592-3036,90211A,1,5.94,5.94,2010-01-12,online
536592-3037,90214A,2,0.85,1.7,2010-01-12,online
536592-3038,90214E,1,0.85,0.85,2010-01-12,online
536592-3039,90214H,1,0.85,0.85,2010-01-12,online
536592-3040,90214S,1,0.85,0.85,2010-01-12,online
536592-3041,DOT,1,607.49,607.49,2010-01-12,online
536592-3042,20970,3,3.75,11.25,2010-01-12,online
536592-3043,22785,3,6.75,20.25,2010-01-12,online
536592-3044,84658,3,6.95,20.85,2010-01-12,online
536592-3045,20728,9,1.65,14.85,2010-01-12,online
536592-3046,82494L,3,2.95,8.85,2010-01-12,online
536592-3047,22165,3,12.75,38.25,2010-01-12,online
536592-3048,22467,3,2.55,7.65,2010-01-12,online
536592-3049,22448,3,3.35,10.05,2010-01-12,online
536592-3050,22447,3,3.35,10.05,2010-01-12,online
536592-3051,22446,3,3.35,10.05,2010-01-12,online
536592-3052,20665,3,2.95,8.85,2010-01-12,online
536593-3053,21524,2,7.95,15.9,2010-01-12,online
536593-3054,22366,2,7.95,15.9,2010-01-12,online
536593-3055,22519,6,2.1,12.6,2010-01-12,online
536593-3056,22222,3,4.95,14.85,2010-01-12,online
536593-3057,21472,6,3.75,22.5,2010-01-12,online
536594-3058,21733,6,2.95,17.7,2010-01-12,online
536594-3059,22113,4,3.75,15,2010-01-12,online
536594-3060,22804,6,2.95,17.7,2010-01-12,online
536594-3061,84970L,12,0.95,11.4,2010-01-12,online
536594-3062,85123A,6,2.95,17.7,2010-01-12,online
536595-3063,21877,1,1.25,1.25,2010-01-12,online
536595-3064,21137,60,3.39,203.4,2010-01-12,online
